"id","pop_est_2015","county_name","state","FIPS","google_county_name","pop_est_2000","pop_est_2001","pop_est_2002","pop_est_2003","pop_est_2004","pop_est_2005","pop_est_2006","pop_est_2007","pop_est_2008","pop_est_2009","pop_est_2010","pop_est_2011","pop_est_2012","pop_est_2013","pop_est_2014"
46656,9440,"St. Clair County","Missouri","29185","St. Clair County",9698,9656,9692,9656,9711,9733,9694,9802,9757,9708,9805,9701,9511,9493,9454
46657,17919,"Ste. Genevieve County","Missouri","29186","Ste. Genevieve County",17973,18013,18039,18161,18218,18233,18263,18293,18186,18156,18145,18231,17872,17946,17984
46659,1003362,"St. Louis County","Missouri","29189","St. Louis County",1016178,1016243,1014359,1011678,1007813,1004109,1002050,999389,998331,998618,998954,999016,1000775,1001295,1002188
46660,23258,"Saline County","Missouri","29195","Saline County",23747,23399,22960,22896,23058,23053,23008,23029,22967,23221,23370,23330,23472,23249,23360
46662,4854,"Scotland County","Missouri","29199","Scotland County",4976,4956,4877,4879,4838,4793,4823,4830,4818,4842,4843,4848,4888,4919,4858
46663,39008,"Scott County","Missouri","29201","Scott County",40371,40206,39885,39850,39704,39719,39626,39509,39293,39185,39191,39131,39123,39188,38856
46664,8258,"Shannon County","Missouri","29203","Shannon County",8331,8303,8273,8213,8254,8300,8313,8402,8420,8446,8441,8423,8326,8273,8307
46666,29862,"Stoddard County","Missouri","29207","Stoddard County",29756,29772,29976,29908,30064,30240,30314,30253,30062,29821,29968,29846,29833,29776,29870
46667,30943,"Stone County","Missouri","29209","Stone County",28600,28841,29347,30044,30542,30800,31546,31966,32119,32214,32202,31867,31627,31337,31101
46668,6353,"Sullivan County","Missouri","29211","Sullivan County",7227,7237,7247,7042,6925,6840,6783,6706,6736,6689,6714,6671,6563,6500,6474
46670,25690,"Texas County","Missouri","29215","Texas County",23049,24174,24464,24388,24845,24961,25385,25490,25597,25790,26008,25935,25757,25638,25654
46671,20826,"Vernon County","Missouri","29217","Vernon County",20428,20514,20454,20481,20620,20722,20715,20746,20891,21071,21159,20980,20762,20889,20935
46672,33513,"Warren County","Missouri","29219","Warren County",24745,25426,26266,27169,27971,29095,30175,31152,31975,32320,32513,32618,32791,33041,33253
46674,13405,"Wayne County","Missouri","29223","Wayne County",13259,13368,13318,13435,13394,13514,13429,13356,13397,13486,13521,13382,13373,13412,13415
46675,37483,"Webster County","Missouri","29225","Webster County",31219,31863,32299,32680,33394,34005,34692,35477,35938,35997,36202,36296,36326,36463,36880
46676,2057,"Worth County","Missouri","29227","Worth County",2382,2324,2320,2291,2269,2231,2202,2217,2166,2199,2171,2126,2081,2082,2062
46678,315685,"St. Louis city","Missouri","29510",,347144,343243,338457,334893,330988,324945,320131,317959,317955,318842,319294,319104,319083,318157,317222
46679,9300,"Beaverhead County","Montana","30001","Beaverhead County",9204,9058,9018,8924,8908,8904,9012,9028,9166,9200,9246,9207,9351,9288,9310
46680,13242,"Big Horn County","Montana","30003","Big Horn County",12669,12783,12713,12652,12731,12634,12540,12549,12564,12747,12865,13043,12994,13113,13313
46682,5689,"Broadwater County","Montana","30007","Broadwater County",4378,4438,4478,4562,4711,4775,4958,5089,5261,5496,5612,5720,5749,5670,5631
46683,10408,"Carbon County","Montana","30009","Carbon County",9561,9665,9714,9747,9796,9921,9916,9973,9965,10033,10078,10084,10124,10312,10413
46685,82278,"Cascade County","Montana","30013","Cascade County",80318,80055,79848,79633,80198,80041,79984,80099,80529,80680,81327,81772,81767,82367,82268
46686,5767,"Chouteau County","Montana","30015","Chouteau County",6062,5899,5811,5775,5729,5708,5709,5746,5774,5793,5813,5810,5936,5863,5900
46687,12135,"Custer County","Montana","30017","Custer County",11678,11484,11510,11438,11510,11423,11395,11480,11515,11646,11699,11766,11839,11917,12068
46689,9625,"Dawson County","Montana","30021","Dawson County",9050,8963,8801,8812,8764,8800,8853,8944,8925,9008,8966,9013,9247,9399,9543
46690,9139,"Deer Lodge County","Montana","30023","Deer Lodge County",9409,9303,9238,9189,9274,9274,9180,9264,9351,9260,9298,9262,9223,9280,9152
46691,3190,"Fallon County","Montana","30025","Fallon County",2816,2741,2725,2769,2773,2712,2722,2768,2807,2882,2890,2930,3026,3045,3111
46693,96165,"Flathead County","Montana","30029","Flathead County",74774,76171,77583,79643,81247,83320,85759,88245,90260,90910,90928,91184,91616,92973,94726
46721,11476,"Roosevelt County","Montana","30085","Roosevelt County",10623,10558,10389,10344,10459,10437,10285,10166,10129,10334,10425,10531,10891,11122,11340
46695,1314,"Garfield County","Montana","30033","Garfield County",1268,1269,1258,1254,1236,1202,1233,1234,1205,1240,1206,1278,1265,1283,1308
46697,827,"Golden Valley County","Montana","30037","Golden Valley County",1019,992,1012,981,1001,1014,973,964,890,897,884,840,842,858,852
46698,3240,"Granite County","Montana","30039","Granite County",2849,2905,2919,2931,2943,3009,3013,3039,3031,3057,3079,3145,3108,3131,3215
46699,16572,"Hill County","Montana","30041","Hill County",16605,16378,16139,15988,15947,15870,15981,16031,15889,15981,16096,16405,16435,16605,16599
46701,1926,"Judith Basin County","Montana","30045","Judith Basin County",2330,2266,2246,2201,2196,2161,2146,2083,2071,2076,2072,2031,2023,2012,1991
46702,29457,"Lake County","Montana","30047","Lake County",26588,26810,26814,27117,27634,28023,28283,28235,28515,28668,28746,29023,29025,29078,29204
46703,66418,"Lewis and Clark County","Montana","30049","Lewis and Clark County",55886,56262,56271,57110,58041,58529,59529,60646,61747,62671,63395,64258,64857,65346,65904
46705,19052,"Lincoln County","Montana","30053","Lincolnshire",18818,18646,18669,18861,18991,19180,19228,19440,19541,19657,19687,19606,19478,19412,19139
46706,1683,"McCone County","Montana","30055","McCone County",1960,1874,1828,1797,1781,1778,1765,1767,1720,1705,1734,1711,1698,1707,1704
46707,7915,"Madison County","Montana","30057","Madison County",6870,6856,6935,6894,6999,7211,7343,7560,7674,7674,7691,7695,7723,7698,7806
46709,4251,"Mineral County","Montana","30061","Mineral County",3877,3839,3837,3936,3985,4133,4211,4156,4177,4200,4223,4255,4169,4272,4244
46710,114181,"Missoula County","Montana","30063","Missoula County",96178,97435,98968,99976,100934,102298,104372,106110,107747,108717,109299,110160,111077,111731,112681
46711,4582,"Musselshell County","Montana","30065","Musselshell County",4471,4368,4353,4361,4370,4323,4398,4394,4423,4478,4538,4749,4682,4637,4604
46713,475,"Petroleum County","Montana","30069","Petroleum County",493,490,506,506,519,492,495,470,481,488,494,490,509,506,489
46714,4169,"Phillips County","Montana","30071","Phillips County",4568,4498,4383,4317,4295,4228,4166,4193,4182,4242,4253,4198,4120,4163,4186
46716,1773,"Powder River County","Montana","30075","Powder River County",1847,1814,1834,1837,1789,1739,1794,1761,1756,1738,1743,1752,1758,1751,1778
46717,6840,"Powell County","Montana","30077","Powell County",7203,7033,6986,6893,6872,6997,7115,7117,7036,7093,7027,7078,7087,6965,6906
46718,1160,"Prairie County","Montana","30079","Prairie County",1179,1208,1173,1168,1153,1098,1098,1083,1123,1139,1179,1155,1154,1171,1140
46720,11960,"Richland County","Montana","30083","Richland County",9619,9424,9286,9195,9096,9207,9267,9356,9430,9679,9746,10144,10805,11180,11573
46722,9398,"Rosebud County","Montana","30087","Rosebud County",9399,9248,9196,9210,9136,9131,9057,9089,9095,9174,9233,9349,9371,9307,9335
46724,3687,"Sheridan County","Montana","30091","Sheridan County",4078,3952,3825,3697,3683,3573,3507,3469,3385,3387,3384,3440,3579,3652,3679
46725,34622,"Silver Bow County","Montana","30093","Silver Bow County",34571,33882,33636,33474,33416,33414,33441,33489,33812,34008,34200,34374,34484,34536,34730
46726,9486,"Stillwater County","Montana","30095","Stillwater County",8247,8392,8441,8451,8435,8481,8659,8867,8945,9077,9117,9167,9199,9301,9287
46728,6104,"Teton County","Montana","30099","Teton County",6436,6373,6286,6314,6209,6105,6110,6143,6143,6050,6073,6085,6070,6063,6046
46729,5087,"Toole County","Montana","30101","Toole County",5261,5228,5184,5006,5069,5130,5085,4969,5079,5245,5324,5170,5231,5127,5135
46730,697,"Treasure County","Montana","30103","Treasure County",854,836,793,784,799,766,759,748,754,720,718,721,732,700,696
46731,7659,"Valley County","Montana","30105","Valley County",7653,7587,7512,7427,7422,7367,7272,7332,7415,7349,7369,7476,7497,7627,7624
46732,2110,"Wheatland County","Montana","30107","Division No. 5",2243,2174,2193,2131,2113,2086,2035,2080,2151,2158,2168,2140,2100,2131,2096
46734,157048,"Yellowstone County","Montana","30111","Yellowstone County",129570,130801,132165,133715,135441,137623,139582,141518,144255,146465,147972,149865,151917,154040,155588
46735,31587,"Adams County","Nebraska","31001","Adams County",31154,31021,30716,30693,30740,30987,30910,30892,31160,31280,31364,31233,31388,31582,31419
46736,6414,"Antelope County","Nebraska","31003","Antelope County",7435,7242,7229,7172,7063,6994,6836,6767,6704,6739,6685,6632,6529,6451,6403
46738,788,"Banner County","Nebraska","31007","Banner County",819,808,769,763,749,731,733,715,677,686,690,737,765,768,748
46739,487,"Blaine County","Nebraska","31009","Blaine County",583,564,551,545,515,492,493,463,456,477,478,496,512,481,501
46740,5315,"Boone County","Nebraska","31011","Boone County",6214,6146,6053,5888,5813,5746,5623,5582,5548,5514,5505,5397,5416,5387,5351
46742,2006,"Boyd County","Nebraska","31015","Boyd County",2431,2390,2352,2304,2246,2219,2143,2109,2102,2075,2099,2085,2061,2019,2027
46743,2946,"Brown County","Nebraska","31017","Brown County",3534,3510,3497,3478,3441,3329,3319,3225,3149,3115,3145,3081,3026,2926,2941
46744,48863,"Buffalo County","Nebraska","31019","Buffalo County",42310,42418,42949,43251,43753,44131,44645,45060,45343,45970,46102,46835,47655,48090,48348
46746,8115,"Butler County","Nebraska","31023","Butler County",8826,8878,8817,8716,8631,8479,8396,8375,8355,8387,8395,8308,8308,8312,8238
46747,25512,"Cass County","Nebraska","31025","Cass County",24365,24460,24602,24868,25074,25170,25240,25256,25322,25122,25241,25264,25161,25369,25496
46749,3956,"Chase County","Nebraska","31029","Chase County",4053,4003,4045,4090,4018,3983,3965,3913,3865,3921,3966,4000,4031,3976,3973
46750,5848,"Cherry County","Nebraska","31031","Cherry County",6152,6060,6054,6031,6064,6039,5927,5834,5752,5683,5713,5740,5730,5774,5760
46751,10167,"Cheyenne County","Nebraska","31033","Cheyenne County",9832,9943,9973,9935,9970,10125,9943,10139,10150,10032,9998,9974,10059,10065,10120
46753,10520,"Colfax County","Nebraska","31037","Colfax County",10452,10440,10478,10433,10457,10238,9993,9993,10083,10380,10515,10576,10552,10414,10546
46754,9125,"Cuming County","Nebraska","31039","Cuming County",10169,10054,9962,9832,9709,9642,9440,9286,9215,9132,9139,9143,9098,9002,9023
46755,10806,"Custer County","Nebraska","31041","Custer County",11784,11593,11508,11388,11328,11248,11090,11005,11001,10999,10939,10877,10790,10792,10743
46757,9055,"Dawes County","Nebraska","31045","Dawes County",9054,9162,9227,9306,9127,9087,9040,9181,9134,9218,9182,9236,9183,9119,9089
46758,23886,"Dawson County","Nebraska","31047","Dawson County",24410,24359,24149,24175,24112,24085,24291,24178,24160,24212,24326,24296,24055,24086,24024
46759,1921,"Deuel County","Nebraska","31049","Deuel County",2086,2085,2029,2027,2025,1999,1969,1982,1986,1941,1941,1971,1972,1929,1936
46761,36706,"Dodge County","Nebraska","31053","Dodge County",36231,36143,36060,36184,36267,36442,36597,36647,36548,36604,36691,36946,36645,36605,36725
46762,550064,"Douglas County","Nebraska","31055","Douglas County",464701,468125,471866,476701,482075,488114,493757,498743,504547,511902,517110,524677,531554,537994,543985
46763,1799,"Dundy County","Nebraska","31057","Dundy County",2268,2179,2159,2170,2154,2091,2051,2010,1973,1997,2008,1976,1990,1972,1889
46765,2985,"Franklin County","Nebraska","31061","Franklin County",3544,3467,3484,3440,3411,3425,3352,3207,3167,3186,3225,3217,3191,3066,3050
46766,2624,"Frontier County","Nebraska","31063","Frontier County",3085,3069,3037,2981,2990,2944,2879,2860,2786,2772,2756,2732,2735,2716,2714
46767,4862,"Furnas County","Nebraska","31065","Furnas County",5299,5232,5261,5207,5112,5051,5016,4929,4873,4934,4959,4936,4903,4849,4883
46769,1918,"Garden County","Nebraska","31069","Garden County",2289,2306,2284,2304,2245,2111,2120,2046,2004,2010,2057,2046,1964,1905,1912
46770,2028,"Garfield County","Nebraska","31071","Garfield County",1899,1913,1945,1936,1955,1969,1984,1977,2001,2029,2049,1989,1985,2018,1995
46771,1973,"Gosper County","Nebraska","31073","Gosper County",2146,2096,2100,2136,2112,2110,2075,2101,2049,2020,2044,1949,2034,1965,1961
46773,2429,"Greeley County","Nebraska","31077","Greeley County",2712,2700,2696,2662,2643,2577,2578,2538,2548,2502,2538,2533,2455,2481,2481
46774,61680,"Hall County","Nebraska","31079","Hall County",53569,53508,53722,54050,54413,54535,55190,55742,56795,57955,58607,59586,60333,60854,61509
46775,9190,"Hamilton County","Nebraska","31081","Hamilton County",9377,9307,9323,9349,9319,9269,9196,9204,9157,9113,9124,9073,9021,9107,9109
46777,932,"Hayes County","Nebraska","31085","Hayes County",1070,1088,1098,1092,1063,1051,994,977,986,987,967,984,947,972,932
46778,2883,"Hitchcock County","Nebraska","31087","Hitchcock County",3103,3095,3056,3047,3055,2954,2956,2931,2927,2906,2908,2873,2884,2867,2890
46780,732,"Hooker County","Nebraska","31091","Hooker County",773,745,731,737,748,744,751,732,734,733,736,743,712,731,726
46781,6409,"Howard County","Nebraska","31093","Howard County",6523,6448,6427,6509,6465,6432,6357,6333,6261,6288,6274,6304,6308,6347,6366
46782,7263,"Jefferson County","Nebraska","31095","Jefferson County",8324,8288,8253,8157,8117,8025,7970,7765,7684,7602,7547,7542,7536,7522,7303
46784,6585,"Kearney County","Nebraska","31099","Kearney County",6889,6842,6785,6800,6776,6698,6614,6624,6554,6476,6489,6555,6515,6501,6588
46785,8063,"Keith County","Nebraska","31101","Keith County",8839,8767,8757,8514,8444,8418,8381,8423,8290,8320,8368,8223,8214,8121,8109
46786,804,"Keya Paha County","Nebraska","31103","Keya Paha County",981,966,957,964,942,904,892,857,836,820,824,823,797,795,804
46788,8543,"Knox County","Nebraska","31107","Knox County",9336,9177,9108,9065,9025,8897,8846,8862,8708,8700,8701,8587,8586,8567,8498
46789,306468,"Lancaster County","Nebraska","31109","Lancaster County",251523,254630,258398,262667,265087,268868,272286,276012,279605,283097,285407,289989,293624,297577,302742
46790,35656,"Lincoln County","Nebraska","31111","Lincolnshire",34660,34669,34525,34776,35177,35577,35973,36011,36301,36280,36288,36054,36008,36038,35723
46792,585,"Loup County","Nebraska","31115","Loup County",709,715,736,722,669,652,635,649,630,629,632,614,600,581,587
46793,475,"McPherson County","Nebraska","31117","McPherson County",532,534,549,538,531,522,518,545,558,537,539,545,504,523,501
46794,35039,"Madison County","Nebraska","31119","Madison County",35230,35601,35862,35858,35722,35631,35415,34298,34319,34609,34876,34998,35115,35232,35169
46796,4854,"Morrill County","Nebraska","31123","Morrill County",5420,5344,5225,5202,5147,5110,5090,5122,5079,5019,5042,4926,4871,4867,4850
46797,3595,"Nance County","Nebraska","31125","Nance County",4054,4039,3948,3842,3787,3831,3807,3766,3745,3729,3735,3736,3708,3600,3555
46798,7046,"Nemaha County","Nebraska","31127","Nemaha County",7578,7446,7330,7215,7182,7252,7311,7220,7280,7178,7248,7272,7196,7171,7154
46800,15984,"Otoe County","Nebraska","31131","Otoe County",15494,15554,15524,15478,15525,15607,15753,15841,15728,15608,15740,15799,15755,15783,15888
46801,2659,"Pawnee County","Nebraska","31133","Pawnee County",3088,3020,3020,2907,2907,2884,2802,2791,2711,2752,2773,2780,2777,2720,2692
46802,2944,"Perkins County","Nebraska","31135","Perkins County",3181,3125,3119,3082,3134,3145,3041,3013,2949,2937,2970,2948,2939,2899,2892
46804,7208,"Pierce County","Nebraska","31139","Pierce County",7824,7731,7627,7615,7477,7508,7416,7314,7286,7260,7266,7190,7170,7158,7196
